xmi_id,cls_name
17708,<inter1ace>>AgendamentoAction
17708,<<entity>Agendamento
17708,<entity>Medico
17708,AgendamentoFacade
17708,AqendamentoDao
17709,<entity>>Convenio
17709,ConvenioAction
17709,ConvenwFacade
17709,ConvenioDao
17710,UsuarioDao
17710,MedicoAction
17710,PacienteAction
17710,UsuarioFacade
17710,PacienteFacade
17710,MedicoFacade
17710,UsuarioAction
17710,MedicoDao
17710,PacienteDao
17711,IoqinAction
17711,<entity>>Usuario
17711,LoqinFacade
17711,LoqinDao
17720,EMPTY
17720,EMPTY
17728,EMPTY
17730,Shape
17730,"Convex Polygon"
17730,Ellipse
17730,"R€gula rPolygon"
17730,Rectangle
17730,"Circ I"
17730,"Noncircle ellipse"
17730,"Tnang es"
17730,non.square
17730,Square
17730,"Sca lane"
17730,"Isos ce le 5"
17730,"Equ ii lateral"
17747,Login
17747,Admin_Panel
17747,"TRA User"
17748,Heater
17748,Buzzer
17748,EMPTY
17748,"Doo Sensor"
17748,Timer
17748,Dryor
17748,"Button Panel"
17748,"Process Controller"
17748,Filler
17748,"Select Program"
17748,EMPTY
17748,"Seven Segmont Display"
17749,"Process Controller"
17749,"Traffic Sensor"
17749,"Traffic Ught Cdumn"
17749,"Pedestrian Button"
17749,"Traffic Ughts"
17749,"Pdstrian Lights"
17749,"Dont Walk Light"
17749,"Walk Ught"
17749,"Red light"
17749,"Amber Light"
17749,"Gr.n Light"
17753,GumbailMachine
17753,State
17753,ErrorState
17753,NoQuarterState
17753,UNKNOWN
17753,Soldstate
17753,HasQuarterState
17754," Player"
17754,EMPTY
17754,"c Sleepstate"
17754,OnState
17754,OffState
17755,SettingsWindow
17755,"Main Window"
17755,Controller
17755,AboutWindow
17755,PlayerManagor
17755,ccsfruct>>Settings
17755,HelpWlndow
17755,Player
17755,Board
17755,"Board Panel"
17755,"RemoteP layer"
17755,ComputerPlayer
17755,LocaiPlayer
17759,FileConverterFactory
17759,FlleConverter
17759,"FileG enerator"
17759,"File Co nve rte rTo C sv"
17776,"<<interface>>Bin at an g"
17776,"<<interface>>Turn b u han"
17776,Mamalia
17776,"Re pt iii a"
17776,"H a rim a u"
17776,"Ka m b ing"
17776,EMPTY
17776,"Ko mod o"
17776,Mangga
17776,Alien
17777,EMPTY
17777,XCoIIectic.n
17777,EMPTY
17777,EMPTY
17777,EMPTY
17777,EMPTY
17777,"xJray •i st"
17777,XHashtvlap
17777,"ray1 stVi .w"
17777,XLinIedHashMap
17795,ezcBase
17795,ezcBasePersistable
17795,ezcBaseMetaDataPearReader
17795,"ezcBaseln it"
17795,ezcBaseOptions
17795,ezcBaseMetaData
17795,"ezcBaseConfig u ration Initializer"
17795,ezcBaseAutoloadOptions
17795,ezcBaseStruct
17795,"ezcBaseFeatu res"
17795,ezcBaseFiIeFindContext
17795,ezcBaseRepositoryDirectory
17795,ezcBaseMetaDataTarballReader
17795,ezcBaseFile
17795,"ezcBaseExportabIeI setstateØ"
17818,"<<Java Class>>ToDoListActMtycom.axample.cs6300todoIist"
17818,"<<Java Class>>e MainActivitycom.examp1e.cs63OOtodost"
17818,"<<Java Class>>€AddUserActMtycom.axample.cs6300todoIist"
17818,"JMainActivityonCreateBundleonAddClickViewonActivityResultintintIntentonLoginClickViewo onCreateOptionsMenuMenuonResumeOvoidonPauseovoid"
17818,"<<Java Class>>GToDoListAdaptercom.example.cs6300todolisi"
17818,"<<Java Class>>UserAdaptercom.example.cs6300todoIisi"
17818,"<<Java Class>>eViewHoldercom.exampIe.cs63OOtodost"
17818,"<<Java Class>>GUserscom.example.database"
17818,"<<Java Class>>GToDoltemcom.example.database"
17818,"<<Java Class>>0 FBUsercom.example.database"
17819,"<<Java Class>>UNKNOWNEditltemActMtycom.example.cs6300todohsl"
17819,"<<Java Class>>e MainActivitycom.examp1e.cs63OOtodost"
17819,"<<Java Class>>€AddUserActMtycom.axample.cs6300todoIist"
17819,"<<Java Class>>ToDoListActMtycom.axample.cs6300todoIist"
17819,"JMainActivityonCreateBundleonAddClickViewonActivityResultintintIntentonLoginClickViewo onCreateOptionsMenuMenuonResumeOvoidonPauseovoid"
17819,"<<Java Class>>GToDoListAdaptercom.example.cs6300todolisi"
17819,"<<Java Class>>UserAdaptercom.example.cs6300todoIisi"
17819,"<<Java Class>>eViewHoldercom.exampIe.cs63OOtodost"
17819,"<<Java Class>>GUserscom.example.database"
17819,"<<Java Class>>GToDoltemcom.example.database"
17819,"<<Java Class>>0 FBUsercom.example.database"
17828,UNKNOWNc
17828,"VioIationEdit or"
17828,©AdminLogin
17828,UNKNOWN
17828,vioIationQuery
17828,"Violatio n"
17828,UNKNOWNRestCIient
17834,RestApiHandlerl
17834,UNKNOWNHttpServer
17834,UNKNOWNc
17834,UNKNOWNc
17834,Statscalculator
17834,"c Search"
17834,"©ViolationUpd ate r"
17834,UNKNOWNç
17834,"ViolationSh are"
17834,UNKNOWNc
17834,"c Notifier"
17834,"Violatio n"
17834,EMPTY
17926,TimeCounter
17926,I0
17926,IdGenerator
17926,"XM LParser"
17926,Answer
17926,Interview
17926,Mark
17926,"Category I"
17926,Question
17958,"SchedulerException I"
17958,"FirstComeFirstServed I"
17958,"HighestPriority I"
17958,Lottery
17958,"ShortestJobFirst I"
17958,<<Interface>>Scheduler
17958,"AbstractScheduler I"
17958,Job
17958,Simulator
17958,"SimulatorLoader I"
17958,"Menu ListenerI SimActionListenerl"
17958,"Cpu Panel"
17958,"QueuePanel 1"
17958,Util
17958,"SimulatorWindow I"
17984," Globalinformation"
17984," LexicaiResource"
17984," Lexicon"
17984," LexicalEritry"
17984,"÷ Form"
17984,"÷ Representation I"
17984," Sense"
17984," FormRepresentation"
17984," TextRepresentation"
17984," DefinitAon"
17984," Statement"
17987,"Package nI.tudelft.flshy.factoriesFacto ryProd ucerSi ngleton"
17987,"PackagenLtudelft.fishy factoriesAbstractFactory"
17987,"Package nI.tudelftfishy.factoriesLosingScreenEventH andlerFactorySingleton"
17987,"Package nI.tudelftfishy.factoriesEntityFactorySingleton"
17987,"Package nLtudelft.flshy.factoriesItemFactorySingletori)"
17987,"Package nLtudelftfishy.factoriesOptionsScreenEventHandlerFactorySingleton"
17987,"Package nI.tudeIft.fishy.factoresAn imationTimerFactorySingleton"
17987,"PackagenLtudelftfishy.factoriesMai nScreenEventHandlerFactorySingleton"
17987,"Package nI.tudelft.fishy.factoriesWinningScreen EventHandierFactorySingleton"
17989,PackagemainFishBomb
17989,"PackagemainMai nScreenController"
17989,PackagemalnGame
17989,PackagemainPlayerFish
17989,PackagemainEnemyFish
17989,PackagemalnEntityAbstract
17989,PackagemainOptionsController
17989,PackagemainWinningScreenController
17989,PackagemainLosingScreenController
17989,"PackagemainBoundi ngBox"
17989,PackagemainSprite
17989,PackagemainLogger
17996,EMPTY
17996,EMPTY
17996,EMPTY
17996,EMPTY
17996,EMPTY
18002," CorePackageLexicalEntry"
18002," ListOfComponents"
18002," Component"
18002," WordForm"
18002," Lemma"
18002," RelatedForm"
18002," Stem"
18002,"÷ CorePackageForm"
18002," CorePackageFormRepresentation"
18003," CorePackageSense"
18003," CorePackageLexicalEntry"
18003," Paradigm"
18005," CorePackageSense"
18005," Equivalent"
18005," Context"
18005," SubjectField"
18005," CorePackageTextRepresentation"
18012," CorePackageLexicalResource"
18012," CorePackageLexicalEntry"
18012," MRDContext"
18012," CorePackageFormRepresentation"
18012," Resource"
18012," HumanResource"
18012,"÷ Material"
18012," Picture"
18012," Speaker"
18012," Audio"
18012," VAdeo"
18012," CorePackageStatement"
18026,EMPTY
18026,Goat
18026,Program
18026,Emptoyee
18026,Member
18026,Manager
18026,Accountant
18026,"Customer Service"
18026,EMPTY
18026,Trainer
18026,GroupTraininProram
18026,PersonaLTrainirProram
18026,GroupActivityRecord
18026,EMPTY
18026,Report
18026,EMPTY
18026,Inventory
18026,SatePrice
18026,CostPrice
18073,"eG ray ityStatusEnum"
18122,CrawlableflataseFactory
18122,CataloqBuilder
18122,CrawlableDataset
18122,SimoleCataloaBuilder
18122,DatasetScanCataloqBuilder
18122,InuflatasetScan
18122,CollectionLeuelScanner
18122,StandardCatalogBuilder
18122,"DatasetScanAccess Th"
18122,DirectolyScanner
18122,CrawlableDatasetFile
18122,CrawlableflatasetFilter
18122,hleflatasetScanAccess
18122,CrawlableDatasetAlias
18122,NestedflatasetScanAccess
18122,CrawlableDatasetSorter
18122,DatasetEnhancer
18122,CrawlableDatasetlabeler
18122,"Datasetinserter  I"
18122,EMPTY
18133,User
18133,WayPoint
18133,EMPTY
18140,"...iba — tjk nsf.. bln.nh.nb"
18140,EMPTY
18140,EMPTY
18140,EMPTY
18140,EMPTY
18141,EMPTY
18141,EMPTY
18141,EMPTY
18151,App
18151,"Main Menu"
18151,Game
18151,MainMenu
18151,Game
18151,ControlSet
18151,CollidableManager
18151,PlayerManager
18151,EndGameMenu
18151,"Menu Manager"
18151,BascBuIIet
18151,BasicGun
18151,ResourceManager
18151,"PlayerUNKNOWNchild of Upgradable"
18151,Menu
18151,"Maps text document"
18151,MinigunPU
18151,GMap
18151,"ResourceGrou p"
18151,MenuBackground
18151,MouseData
18151,MEMap
18151,CollisionBoxVector
18151,MapEditor
18151,Wall
18151,MEEntityManager
18197,"C LeinwandgibLeinwandô sichtbarMachenOzeichneBildshortflfl? redrawlmageOdrawlmageImage mt1 into’ wartemntLeinwandvoidvoidvoidbooleanvoid"
18197,"C Roboterj gibRoboterO RoboterupdateO voidj setzePositionint inti zeichnenint intn aendereBewegungdouble doublenj gibXPositionO doublenj gibvPositionO doublenj gibXLichtRechtsO mtgibYLichtRechtsO mt• gibXLichtLinksOUNKNOWNgibYLichtLinksO mtgibXTouchO"
18197,"C Parcoursè) gibParcoursOUNKNOWNjj) gibHelligkeitswert(int intUNKNOWNiji) gibLichtmittelwert(int intii’ zeichneBildOrn aktualisiereBildgroesseshort9nj’ erzeugeLeinwandOParcoursdoublei ntvoidvoidvoid"
18197,"C ColorSensorreadVaIueO mtIightVaIue mt"
18197,"c TouchSensor•P pressed boolean"
18197,"c SimulatorjmainO void"
18197,"C MotorPortj getlnstanceint•P idMotorPorti nt"
18197,"C BildEinleserj"
18197,"C UltrasonicSensor•P distance mtrange float"
18197,"C NXTRegulatedMotor"
18197,"C MotorgetlnstanceintNXTRegulatedMotor"
18197,"C Delayij msDelaylong"
18197,"C Button•P pressed boolean"
18199,"C PhotoUNKNOWNpji Photo(Sing StnnggetlitleO StringsetlitleStringflj getUrlO StringsetUrlString"
18199,c_Song
18199,"C Jbumnj AlbumJSONObjectgetldOnj setldStringa getTifieOsetTieStringgetPhotoOsetPhotoImage ViewgetPhotoListOUNKNOWNjj setPhotosList(JSQNArrayStringvoidStringvoidImage ViewvoidArraytist<Photo>void"
18199,"C FriendFriendJSONObjectj getPhotonj) sehotoImageViewnj getFirstNameO Stringm setFirsthlameString. getLastNameO Stringm setLastNameStringm getldO Stringrn setldSbing"
18199,"C SongDownoadManagerSongDownloadManagerOj. getAudioPathO9 setAudioPathStringUNKNOWNmj getSongOsetSongSongnj getTaskOSUingvoid..SongvoidTask <Image View >"
18199,"C ControUersetstageStage"
18199,"C AuthentficatongetlnstanceOb performAuthentificaonOsetRootParent• setPrimaryStageStagegetAccessTokenOAuthentificabonvoidvoidvoidSUing"
18199,"C Executorjn getlnstanceOexecuteStringExecutorSbing"
18199,MainstartStagemainStringfl
18208,"<<extern>>game IGame"
18208,EMPTY
18210,"<<extern>>engine ConirnandReceiver"
18210,boot
18216,"<<extern>>engine EngineObserver"
18216,"<<extern>>si Drawable"
18216,EMPTY
18222,"<<extern>>game Ganie"
18222,<<extern>>autobahn
18222,NetworkClient
18222,NetworkHandler
18222,NetworkFnçjine
18222,NetworkAdapterEnçjine
18222,"<<extern>>engine AbstractEngine"
18222,"<<extern>>engine Engine"
18226,"<<extern>>engine Subject"
18226,state
18271,EMPTY
18271,"CrugeWebUse r"
18271,components.CrugeUser
18271,"models. ui. CrugeLog on"
18271,controllersUiController
18271,config/main
18271,"views. ui. Login"
18271,"<<interface>>ICrugeSessionFilte r"
18271,"filtros de autenticacion"
18271,<<interlace>>ICrugeAuth
18271,"DefaultSessionFilt e r"
18271,"<<interface>>ICrugeStoredUs e r"
18271,OtroModoDeAutenticacionMas
18271,"models. data CrugeStoredUser"
18271,CrugeAuthDefault
18271,FacebookAuth
18276,Head_proc
18276,Link_proc
18276,Main
18277,Head_proc
18277,"Li n k_proc"
18277,Main
18282,Paciente
18282,EMPTY
18282,"Cons u Ita"
18282,Medico
18282,Resultado
18282,"<<interlace>>0 b s e rvac ao"
18282,PlanoSaude
18282,Especialidade
18282,Prescricao
18282,EMPTY
18284,EMPTY
18284,Professor
18284,Estudante
18284,Inscricao
18338,Juego
18338,Personaje
18338,EMPTY
18338,EMPTY
18338,"Bomb erman"
18338,Celda
18338,"B cm ba"
18338,EMPTY
18338,EMPTY
18338,"Rug u i us"
18338,Altair
18338,Sirius
18338,EMPTY
18338,"Pared#destructible BooleaniParedpu PowerUp esDesc hooleanfisDestructibleO BooleanletPowerUpO PowerUPfsetPowerUpPower Up up"
18338,EMPTY
18338,SpeedUp
18338,Fatality
18338,I3ombality
18338,"Masac ral ity"
18350,"<Java ClassGAutoniareUNKNOWNdefault package"
18350,"<<Java Class))GAutoExpUNKNOWNdefault packa9e"
18350,"Java Class))GExpUNKNOWNdefault package"
18350,dExpoGSmainStrinafl
18350,"UNKNOWNJava ClassGAclExpUNKNOWNdefault package"
18350,"<Java ClasseLexExpUNKNOWNdefault package"
18350,"CJava CIass>€LexUNKNOWNdefault package"
18350,"<Java Class>’3 LectureUNKNOWNdefault package"
18350,"jLectureG ouvrirStrinafinFichieiInputStreamerm eitnp utStre am"
18356,"<<Java Class>>3 BirdUNKNOWNdefault package"
18356,"<<Java C’ass>>UNKNOWNObstacleUNKNOWNdefault package"
18356,"<<Java Qass>>O PlateauUNKNOWNdefault package"
18356,"<<Java Qass>>ConstantesUNKNOWNdefault package"
18359,EMPTY
18359,"Controleur_g raphiqu e"
18359,"Graph ique_etape"
18359,EMPTY
18359,Moteur
18359,"Rend u"
18359,EMPTY
18359,Action
18359,Graphique_pays
18359,EMPTY
18359,"Attaq uer"
18359,Deplacer
18359,Renforcer
18360,produits
18360,EMPTY
18360,EMPTY
18360,commandes
18360,sessions
18360,tables
18360,EMPTY
18360,EMPTY
18367,EMPTY
18367,EMPTY
18367,EMPTY
18392,IProceggo
18392,IEWottRegtsInJ
18392,EMPTY
18392,rra*Preset
18392,EMPTY
18392,"IxpottUIReg Istry"
18392,IProceorUI
18392,EMPTY
18392,Ta*Reg*1r
18392,EMPTY
18392,TaPrese1Bae
18392,EMPTY
18392,TacUIRequy
18392,ProcesotUI6ae
18392,51o1EWotI
18392,AudIoEWottTa*
18392,NukeRenderTask
18392,XMLEr1Task
18392,EMPTY
18392,TmeIIneProce9of
18392,NuKe5alotEWoaer
18392,E1LE4ottTa*
18392,EDLEWOtPYeSeI
18392,EDLEioftUI
18392,TrcoeE4oaer
18392,NuKeRendTa
18392,Frne€oa&
18392,5a1o1Procesof
18392,5mIlnKEWofle1
18392,CopyEWort&
18392,5ymLI1KPree1
18392,5ymLInIcEo.1Ut
18397,FacadePatternoemo
18397,Shape
18397,ShapeMaker
18401,Shape
18401,FactoryPatternDemo
18401,ShapeFactory
18408,"<<Java Class>>? ClientTestUNKNOWNdefault package"
18408,"<<Java Class>>GServerTestUNKNOWNdefault package"
18408,"<<Java Class>>GServerUNKNOWNdefault package"
18408,EServerTestmainStringfl
18408,"<<Java Class>>ChentUNKNOWNdefault package"
18408,"<<Java Class>>G SocketserverUNKNOWNdefault padage"
18410,PowerUp
18410,EMPTY
18410,Enemy
18410,PowerUpHandler
18410,PlatformHandler
18410,EnemyHandler
18410,LevelGenerator
18410,"Display implements Observer"
18410,"Player implements Observer"
18410,GameEngine
18410,"InputListener implements KeyListener MouseListener"
18410,Menu
18410,MainMenu
18410,"Mouse extends Observable"
18410,"Key extends Observable"
18410,DataReader
18410,Button
18410,GameOverMenu
18424,Player
18424,PowerUp
18424,"Increase Armor"
18424,"Increase Damage"
18424,"Slow Down Time"
18424,"Double Points"
18424,Enemy
18424,Equipment
18424,Boss
18424,Alien
18424,Armor
18424,Weapon
18450,"orti. apache.tools. ant.types.DataType"
18450,ImeqeOperetion
18450,"Trans formOeration"
18450,BesicShepe
18450,Text
18450,Draw
18450,Scale
18450,Arc
18450,Rotate
18450,Rectancile
18450,Ellipse
18450,ColorMapper
18450,EMPTY
18454,3lb/server
18454,config/mainApp
18454,"external styles/components I"
18454,EMPTY
18454,mainRoutes
18454,routehandlers
18454,containers
18454,components
18454,elements
18454,storehelpers
18454,actions
18454,fetchheIpers
18454,updatehelpers
18464,"OnKeyboardClickListener I"
18464,Button
18464,EditText
18464,"CalligraphyContextWrapper I"
18464,FileSystem
18464,EMPTY
18464,ButtonAdapter
18464,"IPANotepadActivity I"
18464,BaseAdapter
18464,"SaveAsFragment I"
18465,"SettingsFragment I"
18465,"SettingsActivity I"
18465,Diction
18465,FileSystem
18465,NotepadFragrnent
18465,"IPANotepadActivity I"
18466,Order
18466,User
18466,Product
18466,OrderLine
18466,Login
18487,"<<Java Interface>>0 Printerua.com.oitgojava.kickstarter.view"
18487,"• printString• printlnString"
18487,"<<Java Class>>RunKickstarterua.com.Qoit.Qojava.kickstarter.launch er"
18487,ERunKickstarterEmainStringfl
18487,"<<Java Cj/ GConsoI•Iia.com.goit.gojava."
18487,"<<Java Class>>3 Kickstarterua.com.Qoit.gojava.kickstarter.control"
18487,"<<Java Class>>QuotesPageua.com.goit.gojava.kickstarter.view"
18487,"<<Java Class>>3 CategoriesPageua.com.goitojava.kickstarter.view"
18487,"EQuotesPage• showQuoteMenuQuote"
18487,"<<Java Class>>G CategoriesControlua.com.Qoit.gojava.kickstarter.control"
18487,"<<Java Class>>QuotesControlua.com.Qoit.Qojava.kickstarter.control"
18487,"dQuotesControlo callToShowQuoteMenu9void"
18487,"<<Java Class>>Quoteua.com.Qoit.gojava.kickstarter. model"
18487,"<<Jav Class>>CategorisRepositoryua.com.Qoitàjai/a.kickstarter. model"
18487,"<<Java Class>>QuotesRepositoryua.com.Qoit.Qojava.kickstarter. model"
18487,"<<Java Class>>ProjectsControlua.com.goit.gojava.kickstarter.control"
18487,"ECateg.otiesRepósitory• getCategoriesArrayList<Category>.etByIdint• addCategory"
18487,"EQuotesRepository• getRandomQuotei3Quote• addQuote"
18487,"<<Java Class>>eCategoryua.com.Qoit.gojava.kickstarter. model"
18487,"<<Java Class>>ProjectsRepositoryua.com.goit.gojaita.kickstarter. model"
18487,"<<Java Interface>>€ Repositoryua.com.Qoit.Qojava.kickstarter. model"
18487,"EProjectsRepository• addProject• getProjectsByCategoryCategory"
18487,"<<Java 4jl1ass>>Prljectua.com.goit.ojava.kickstarter.modeI"
18488,"G RunKickstarter I"
18488,dRunKickstartermainStringfl
18488,"? Kickstarter"
18488,"dKickstarter0 runjvoid"
18488,"eProjectsRepository I"
18488,"GQuotesRepository I"
18488,"EQuotesRepositary• getRandomQuoteQuote• addQuote"
18488,"G CategoriesControl"
18488,"QuotesControI I"
18488,"ECategoriesControlPrinter• getCategoriesArrayList<Category>• showCategoriesvoid• showCategoryMenuCategory"
18488,rRéitory
18488,EMPTY
18488,"0 Project"
18488,"G Quote"
18488,"ECategoriesRepository• getCategoriesArrayList<Category>• getByldint• addCategory"
18488,"G ProjectsControl"
18488,"EProjectsControlPrinter• getProjects8yCategoryCategory• showProjectlnfoProject• showProjectMenuProject• showProjectsOfCategoryCategory"
18488,"elnputControl I"
18488,1qutControIreaaerInput9int
18488,"UNKNOWN3 Category"
18488,EMPTY
18488,EMPTY
18488,ConsoleinputReader
18488,QuoteRgeshowQuotMenuQut.e
18488,"ECategoriesPagePrintershowCategoriesArrayList<Categdr>d0 showCategoryMenuCategory.ArrayList<IIbjc>Iht"
18488,"G ConsolePrinterl"
18488,ProjectsPage
18488,EMPTY
18488,"EConsolePrinter• printString• printlnString"
18488,"EProjèctsFqePrinter• showPbØcthfoProject• showProjet1iProject.int• showProjectsODtegoryCategory.ArrayList<Proje"
18488,"0 readUserlnputl)int I"
18488,ePrinter
18488,"• printString• printlnString"
18489," .1ccRunkickstart•rIlrrII Ii 11crIll r I"
18489,"cI.i Ctas>Kickstr1eruo corn &9’a k.oIeroircI"
18489,JKicktrtiii
18489,"‘‘J CIat’e QuotesControlUcom9 kIlrCCrIrI"
18489,CbI’LQuoe
18489,"‘c’.J9 CIa”€QuotesRepoAtoryuacor Ier1c."
18489,"dQuitesContmIO. caIITOSflOeMquIoia"
18489,"pcstol• getRandomQuote) Quote• addQio1euoid"
18489,hlerace’ORepository
18489,"uJwwo Cbo>>UNKNOWNProj.ctuo corn gout olo.I flcntflr’uodlii rOTTne Stungo SlungPuTtii edgod. ruto daysToGo iNo dorniai Slungo link Suingo FAQ. Slung"
18489,"CJ CIass’3 ProJectsControluacr"
18489,"I Pro.ctsR.pesitorI ua coi go?? cot1—lDd.II •L g ojcti8yCaryCa?agoy) AntPmt>"
18489,"EPConroIPrnrI• getPtotect8CategocyCagrnyIfiutayIisKPtocP.aa"
18489,"cJsa CIa>QuotesPaqe"
18489,"CJBd CI’ProectsPage"
18489,CategoriesPae
18489,"QuoPaO• sfluoteMenu1Quc) void"
18489,"PgIP.imt).. hjectfrPoject).uido ho€’icject)AenuPvojec1.m10 iio AuaiPrn1Rrt.pid"
18489,"• hoCeUoIe sIMtCaLegoly) wd• Co jICe ri’.od"
18489,"0 InputConhrolaconc1a..tlader.cMI"
18489,"cJaa CIasCategorlesRepositoryava dcsIaftef.mc.eI"
18489,putcamrDIDTeJ5eIfnpuIiI1
18489,"CgDRpcftarI• getCtegGne5IdIt1C*egvry>• getIdIiritI Caey. addCtagoryJid"
18489,"cIaa rei1ae’U PrinterUCfl.QOiI"
18489,"J3e InIefacr’U Readerucur kczrIeriW"
18489,SrgcdrriIrnSlnngvid
18489,"ed. i*91mgECatIgDryStnng it. gelName4) SLnng. gIIld"
18489,"cc.Jç CIaeCoIenpnReaderuacol LgaItter...ew"
18489,"<J Cbs>>ConioI.Print.r"
18489,"#ConocPnnt4p• nnStnnqid. pnrTIJrl1SIrmg void"
18490,".ccJa Class’>UNKNOWNRunKickstarteruacori.gotgojaaic3ckstaxteIauncher"
18490,JRunKickstartermainStrngU
18490,"<cJaa Class’>UNKNOWNCategonesViewerIja c ‘oI o1aaYj s1a1r Ie"
18490,"ECaegoriesVwerPnnter• shoCategonsMenuOid• getAllCategones• shoiPtojectsOCategoiy• getProjeclsOfCategoryCat.gofy"
18490,"<<Ja Class>>G Kickstrt.rus corn.golt ojaa.iOesitercantroI"
18490,"iKicks1arterReadeiPrintr)• runOvoid"
18490,"JOiI.sVI.w.rcpt gojw cickslarter1ew"
18490,"<<Java Clasa>>"
18490,"Consol.Prlnt.rua corn 9011 gojava k1cksaster view•cColePt"
18490,"I <.J CIas>>I ProJ.ctsVl.w.rua m oJav kIcctarIer1ew"
18490,"<Jafa CIas>>G Consol.InputR.ad.rua corn 9011 9ojaQa cslarter4e"
18490,uQtsVIewerPn
18490,EfrQJect5VIewPTntershawProjec1tnProjec15t<PrcJ8ct>.vad
18490,"EConsolelri putRoadejreadusednpulfl Strinq"
18490,"UNKNOWNcJa.a In"
18490,"<.Java C1ass>e ProjectsRepositoryua.wm goit ojaa iiksIaI1af riodel"
18490,"c’cJaa CI—9ua.mga4a1i&slarIetrr.oieI"
18490,"EProectsRepositoryO• addPsojec• getProjectsOfCategoryArayICaIegoryAxratistcProecP• gerProjec sReposito.ySize• isCunentProjectExistimt Category) boolean• gerProjec dAndCategoiintCaIegory Pro"
18490,"uotesRepositorr• getRndomQuolo• addQuae"
18490,"lnteifac€>O Repositoryua corigoi1gojaakmclcslarter model"
18490,"Java CIass>e Prcectua.com.goitgoj.cistarIeLmI"
18490,"‘cJw CIas5CQuoterR..Qo)dvakicJcstart9r.modeI"
18490,"<LJ.a CIass’e ProjectsPage"
18490,"‘cJaa Cias >>UNKNOWN3Proj.cthlfoPageua.com oi uciiava kicIsIa1i ideI.pags"
18490,"<Java class>>ErrorPag.uacori goigojava ckstailar model pages"
18490,"<<Jaa C1s>UNKNOWNCategoriePageag6"
18490,"EErroiPagPrinte• showPagef) void• getPageIdPageId"
18490,"dCategonesPagePnnte• show#agevod• getPageldPageld"
18490,"<<Java Interface>> —U Pig.ia corn goll oJava kdetar1er moleI iages"
18490,"<<J Enumeratjan>>0 Pag.Idua cm oit java kIccstafler mdeI pae"
18490,"w 5hQwPa9eOvodgtPageIdl PaeId"
18491,Quota
18491,KickStarter
18491,QuotaSource
18491,icinteraceI0
18491,Categorysource
18491,ConsollO
18491,Category
18491,Project
18496,Program
18496,"N ul Pu fl ktsj usteri ngGUI"
18496,HovedGUl
18496,Filter
18496,Analyse
18496,Logik
18496,NulpunktsjusteringKiasse
18496,KalibreringKlasse
18496,DatabaseAdgang
18496,EMPTY
18514,VisualEnergy.Business
18515," device  string setupfl  integer“iZE_OF_REG integer"
18515,EMPTY
18515,EMPTY
18515,EMPTY
18515,ErrorHandRUNMODE_UNKNOWNRUNMODE_SETRUNMODE_NOT_SETRUNMODE_NOT_SUPPBAD_ARCREGREG_INVALIDMODBUSMODBUS_CONTEXTMODBUS_SET_SLAVEMODBUS_CONNMODBUS_REGCANT_DETECT_SUPPORT_REGS
18521,VisualEnerqy.Business.Snapshol
18524,VisualEnergy.Business
18524,VisualEnerqy.Business.Snapshol
18529,Person4
18529,Store
18529,Inventory
18529,"Transaction Factory"
18529,"M ovieFactory"
18529,Customer
18529,"M ovieList"
18529,Transaction
18529,"CustM ovieList"
18529,"CustTran sHist"
18529,"M ovieBST"
18529,Borrow4
18529,Returnx
18529,History
18529,Show
18529,Format
18529,Movie
18529,Director
18529,Funny
18529,Drama
18529,Classic
18529,Actor
18568,"<<component>>1 Mashups4JSF Client"
18568,"ccomponent>>Mashups4JSF Component"
18568,"<<component>>.ZlClientSide APIs"
18568,"<component>>Google Maps APIs"
18568,"<<component>>I Google Ajax Search API"
18568,"<<component>>I VouTubeServicesFactory"
18568,"<<component>>Zi YahooServicesFactory"
18568,"<<component>>EITw itterServicesFactory"
18568,"<<component>>I GoogleServicesFactory"
18568,"<component>>I DiggServicesFactory"
18568,"<component>>I GenericServicesFactory"
18568,"<<component>>U YouTubeSearchServi ce"
18568,"<<component>>lYahooWeatherServi ce"
18568,"<<component>>U YahooBOSSServi ce"
18568,"<<component>>I TwitterSearchService"
18568,"<<component>>1 GoogleSearchService"
18568,"<<component>>EEl DiggSearchService"
18568,"<<component>>1 FeedReaderService"
18568,"<<component>>EEl FeedProducerServi ce"
18568,<<component>>HRQME
18568,"<<component>>1Mashiip Provider Lowlevel API"
18570,"<<Java Class>>GMazeCodeUNKNOWNdefault package"
18570,"<<Java Class>>G MazeTestUNKNOWNdefault package"
18570,MazeTestmainStringfl
18588,"IEmployeeTypeEnu mOwnerStaffMercer"
18598,StudentController
18598,"MVCPattern Demo"
18598,StudentView
18598,Student
18600,L4ppl
18600,<<enumeration>>ESW_Settings
18600,<<enumeration>>EScope
18600,<<enumeration>>EPersistenceType
18600,EMPTY
18600,Applicationsettings
18600,GenericsettingsManager
18600,SettingsPropertiesReqistry
18600,Qsettings
18600,"Setting Properties"
18646,"ObserverPatternDemo I"
18646,Observer
18656,"<<Java Class>>øOrbitUNKNOWNdefault padage"
18656,"<<Java Class>>GOrbftTestUNKNOWNdefault package"
18656,dOrbitTestcmainStringfl
18670,EMPTY
18670,ft)HttpCIient
18670,VioIationStatsViewer
18674,VisualEnergyClient
18674,ComModbus
18674,EMPTY
18687,GTesteufrpe.petbuddy.gui
18687,CTtmain
